datetime,count,mean,std,min,25%,50%,75%,max
2022-08-08 00:00:00,0.0,,,,,,,
2022-08-09 00:00:00,0.0,,,,,,,
2022-08-10 00:00:00,0.0,,,,,,,
2022-08-11 00:00:00,0.0,,,,,,,
2022-08-12 00:00:00,0.0,,,,,,,
2022-08-13 00:00:00,0.0,,,,,,,
2022-08-14 00:00:00,0.0,,,,,,,
2022-08-15 00:00:00,332.0,318.64156626506025,63.77543557227706,200.0,300.0,300.0,300.0,999.0
2022-08-16 00:00:00,310.0,315.3838709677419,67.72983929257609,200.0,300.0,300.0,300.0,999.0
2022-08-17 00:00:00,291.0,313.192439862543,67.90727002285969,300.0,300.0,300.0,300.0,999.0
2022-08-18 00:00:00,276.0,310.213768115942,68.21245921067391,300.0,300.0,300.0,300.0,999.0
2022-08-19 00:00:00,307.0,316.6742671009772,67.76052185883768,300.0,300.0,300.0,300.0,999.0
2022-08-20 00:00:00,336.0,322.13988095238096,67.16547677515247,300.0,300.0,300.0,300.0,999.0
2022-08-21 00:00:00,513.0,343.71150097465886,63.49734403501053,200.0,300.0,300.0,380.0,999.0
2022-08-22 00:00:00,555.0,348.24144144144145,65.05218187078388,200.0,300.0,380.0,380.0,999.0
2022-08-23 00:00:00,537.0,310.49162011173183,98.2810868776664,200.0,220.0,380.0,380.0,999.0
2022-08-24 00:00:00,624.0,321.0304487179488,91.34975403666483,200.0,220.0,380.0,380.0,998.0
2022-08-25 00:00:00,629.0,323.3116057233704,90.71777581692102,200.0,220.0,380.0,380.0,998.0
2022-08-26 00:00:00,605.0,325.7404958677686,94.86241568898473,200.0,220.0,380.0,380.0,1000.0
2022-08-27 00:00:00,582.0,291.7044673539519,78.68468160590854,200.0,220.0,320.0,320.0,1000.0
2022-08-28 00:00:00,554.0,296.20216606498195,86.54185408726846,200.0,220.0,320.0,320.0,1000.0
2022-08-29 00:00:00,515.0,298.2640776699029,90.8715697540542,200.0,220.0,320.0,320.0,1000.0
2022-08-30 00:00:00,484.0,326.89256198347107,76.1610804302607,200.0,300.0,320.0,320.0,1000.0
2022-08-31 00:00:00,497.0,325.9979879275654,74.31318586036798,195.0,300.0,320.0,320.0,1000.0
2022-09-01 00:00:00,497.0,322.5955734406439,71.57301863478374,199.0,300.0,320.0,320.0,1000.0
2022-09-02 00:00:00,469.0,322.70362473347546,72.89006186931019,197.0,300.0,320.0,320.0,1000.0
2022-09-03 00:00:00,435.0,322.8229885057471,73.6554341010565,200.0,300.0,320.0,320.0,1000.0
2022-09-04 00:00:00,398.0,322.78391959798995,77.4578038550599,200.0,300.0,320.0,320.0,1000.0
2022-09-05 00:00:00,370.0,321.4810810810811,75.81103250342,150.0,300.0,320.0,320.0,1000.0
2022-09-06 00:00:00,335.0,321.6358208955224,79.53972325383818,160.0,300.0,300.0,320.0,1000.0
2022-09-07 00:00:00,341.0,321.83870967741933,78.77488643246538,160.0,300.0,300.0,320.0,1000.0
2022-09-08 00:00:00,312.0,322.90705128205127,81.78829829444368,160.0,300.0,300.0,320.0,1000.0
2022-09-09 00:00:00,286.0,323.486013986014,85.45115449018269,160.0,300.0,300.0,320.0,1000.0
2022-09-10 00:00:00,314.0,320.5636942675159,81.92604055959279,160.0,300.0,300.0,320.0,1000.0
2022-09-11 00:00:00,293.0,321.0136518771331,84.9217195016974,160.0,300.0,300.0,320.0,1000.0
2022-09-12 00:00:00,274.0,321.6678832116788,88.12567568903692,160.0,300.0,300.0,320.0,1000.0
2022-09-13 00:00:00,881.0,229.4971623155505,87.81278020276089,160.0,180.0,180.0,320.0,1000.0
2022-09-14 00:00:00,875.0,230.59085714285715,86.94452008644991,160.0,180.0,180.0,320.0,1000.0
2022-09-15 00:00:00,926.0,237.45896328293736,87.18763822993054,180.0,180.0,180.0,320.0,1000.0
2022-09-16 00:00:00,889.0,238.1169853768279,87.95008971565579,180.0,180.0,180.0,320.0,1000.0
2022-09-17 00:00:00,964.0,247.7136929460581,86.64010483960634,180.0,180.0,180.0,320.0,1000.0
2022-09-18 00:00:00,935.0,246.496256684492,86.02459521375226,180.0,180.0,180.0,320.0,1000.0
2022-09-19 00:00:00,937.0,253.3980789754536,86.11681167295954,180.0,180.0,286.0,320.0,1000.0
2022-09-20 00:00:00,878.0,266.15489749430526,78.71221874420772,200.0,200.0,286.0,320.0,1000.0
2022-09-21 00:00:00,844.0,263.8518957345972,76.77916204001457,200.0,200.0,286.0,320.0,1000.0
2022-09-22 00:00:00,845.0,261.31242603550294,78.27625704197118,200.0,200.0,200.0,320.0,1000.0
