master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s8a_001_028,S8a,001/028,ポケモン,雷,ピカチュウ,-,E,False
s8a_002_028,S8a,002/028,ポケモン,超,ミュウ,-,E,False
s8a_003_028,S8a,003/028,トレーナーズ,サポート,博士の研究 オーキド博士,-,D,False
s8a_004_028,S8a,004/028,ポケモン,炎,ホウオウ,-,E,False
s8a_005_028,S8a,005/028,ポケモン,無,ルギア,-,E,False
s8a_006_028,S8a,006/028,ポケモン,闘,グラードン,-,E,False
s8a_007_028,S8a,007/028,ポケモン,水,カイオーガ,-,E,False
s8a_008_028,S8a,008/028,ポケモン,鋼,ディアルガ,-,E,False
s8a_009_028,S8a,009/028,ポケモン,水,パルキア,-,E,False
s8a_010_028,S8a,010/028,ポケモン,炎,レシラム,-,E,False
s8a_011_028,S8a,011/028,ポケモン,雷,ゼクロム,-,E,False
s8a_012_028,S8a,012/028,ポケモン,超,ゼルネアス,-,E,False
s8a_013_028,S8a,013/028,ポケモン,悪,イベルタル,-,E,False
s8a_014_028,S8a,014/028,ポケモン,超,コスモッグ,-,E,False
s8a_015_028,S8a,015/028,ポケモン,超,コスモウム,-,E,False
s8a_016_028,S8a,016/028,ポケモン,鋼,ソルガレオ,-,E,False
s8a_017_028,S8a,017/028,ポケモン,超,ルナアーラ,-,E,False
s8a_018_028,S8a,018/028,ポケモン,超,ザシアンV,RR,E,False
s8a_019_028,S8a,019/028,ポケモン,闘,ザマゼンタV,RR,E,False
s8a_020_028,S8a,020/028,ポケモン,雷,ピカチュウV,RR,E,False
s8a_021_028,S8a,021/028,ポケモン,雷,なみのりピカチュウV,RR,E,False
s8a_022_028,S8a,022/028,ポケモン,雷,なみのりピカチュウVMAX,RRR,E,False
s8a_023_028,S8a,023/028,ポケモン,雷,そらをとぶピカチュウV,RR,E,False
s8a_024_028,S8a,024/028,ポケモン,雷,そらをとぶピカチュウVMAX,RRR,E,False
s8a_025_028,S8a,025/028,ポケモン,雷,ピカチュウV-UNION,RRR,E,False
s8a_026_028,S8a,026/028,ポケモン,雷,ピカチュウV-UNION,RRR,E,False
s8a_027_028,S8a,027/028,ポケモン,雷,ピカチュウV-UNION,RRR,E,False
s8a_028_028,S8a,028/028,ポケモン,雷,ピカチュウV-UNION,RRR,E,False
s8a_029_028,S8a,029/028,トレーナーズ,サポート,博士の研究 オーキド博士,SR,D,False
s8a_030_028,S8a,030/028,ポケモン,超,ミュウ,UR,E,False
s8a_DAR,S8a,DAR,エネルギー,悪,基本悪エネルギー,-,,False
s8a_FIG,S8a,FIG,エネルギー,闘,基本闘エネルギー,-,,False
s8a_FIR,S8a,FIR,エネルギー,炎,基本炎エネルギー,-,,False
s8a_GRA,S8a,GRA,エネルギー,草,基本草エネルギー,-,,False
s8a_LIG,S8a,LIG,エネルギー,雷,基本雷エネルギー,-,,False
s8a_MET,S8a,MET,エネルギー,鋼,基本鋼エネルギー,-,,False
s8a_PSY,S8a,PSY,エネルギー,超,基本超エネルギー,-,,False
s8a_WAT,S8a,WAT,エネルギー,水,基本水エネルギー,-,,False
