master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sgi_001_022,SGI,001/022,ポケモン,水,ラプラス,,E,
sgi_002_022,SGI,002/022,ポケモン,水,テッポウオ,,E,
sgi_003_022,SGI,003/022,ポケモン,水,オクタン,,E,
sgi_004_022,SGI,004/022,ポケモン,水,バスラオ,,E,
sgi_005_022,SGI,005/022,ポケモン,水,インテレオンV,,E,
sgi_006_022,SGI,006/022,ポケモン,水,インテレオンVMAX,,E,
sgi_007_022,SGI,007/022,ポケモン,悪,クロバットV,,D,
sgi_008_022,SGI,008/022,ポケモン,無,ミミロル,,E,
sgi_009_022,SGI,009/022,ポケモン,無,ミミロップ,,E,
sgi_010_022,SGI,010/022,ポケモン,無,ルチャブル,,E,
sgi_011_022,SGI,011/022,トレーナーズ,グッズ,エネルギー回収,,F,
sgi_012_022,SGI,012/022,トレーナーズ,グッズ,クイックボール,,D,
sgi_013_022,SGI,013/022,トレーナーズ,グッズ,しんかのおこう,,D,
sgi_014_022,SGI,014/022,トレーナーズ,グッズ,ポケギア3.0,,D,
sgi_015_022,SGI,015/022,トレーナーズ,グッズ,ポケモンいれかえ,,F,
sgi_016_022,SGI,016/022,トレーナーズ,サポート,コルニの気合い,,E,
sgi_017_022,SGI,017/022,トレーナーズ,サポート,博士の研究 アララギ博士,,D,
sgi_018_022,SGI,018/022,トレーナーズ,サポート,冒険家の発見,,E,
sgi_019_022,SGI,019/022,トレーナーズ,サポート,ボスの指令 フラダリ,,D,
sgi_020_022,SGI,020/022,トレーナーズ,サポート,マリィ,,D,
sgi_021_022,SGI,021/022,トレーナーズ,スタジアム,みずの塔,,E,
sgi_022_022,SGI,022/022,エネルギー,水闘,れんげきエネルギー,,E,
sgi_023_022,SGI,023/022,ポケモン,水,インテレオンVMAX,,E,
sgi_WAT,SGI,WAT,エネルギー,水,基本水エネルギー,,,
