master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s5r_001_070,S5R,001/070,ポケモン,草,マダツボミ,C,E,False
s5r_002_070,S5R,002/070,ポケモン,草,ウツドン,C,E,False
s5r_003_070,S5R,003/070,ポケモン,草,ウツボット,U,E,False
s5r_004_070,S5R,004/070,ポケモン,草,コロトックV,RR,E,False
s5r_005_070,S5R,005/070,ポケモン,草,チェリンボ,C,E,False
s5r_006_070,S5R,006/070,ポケモン,草,チェリム,R,E,False
s5r_007_070,S5R,007/070,ポケモン,草,マスキッパ,C,E,False
s5r_008_070,S5R,008/070,ポケモン,草,カリキリ,C,E,False
s5r_009_070,S5R,009/070,ポケモン,草,ラランテス,U,E,False
s5r_010_070,S5R,010/070,ポケモン,草,カプ・ブルル,R,E,False
s5r_011_070,S5R,011/070,ポケモン,草,サッチムシ,C,E,False
s5r_012_070,S5R,012/070,ポケモン,炎,ビクティニV,RR,E,False
s5r_013_070,S5R,013/070,ポケモン,炎,ビクティニVMAX,RRR,E,False
s5r_014_070,S5R,014/070,ポケモン,炎,クイタラン,C,E,False
s5r_015_070,S5R,015/070,ポケモン,炎,ヤクデ,C,E,False
s5r_016_070,S5R,016/070,ポケモン,炎,マルヤクデ,U,E,False
s5r_017_070,S5R,017/070,ポケモン,水,タッツー,C,E,False
s5r_018_070,S5R,018/070,ポケモン,水,シードラ,U,E,False
s5r_019_070,S5R,019/070,ポケモン,水,キングドラ,R,E,False
s5r_020_070,S5R,020/070,ポケモン,水,ガラルバリヤード,C,E,False
s5r_021_070,S5R,021/070,ポケモン,水,ガラルバリコオル,U,E,False
s5r_022_070,S5R,022/070,ポケモン,水,テッポウオ,C,E,False
s5r_023_070,S5R,023/070,ポケモン,水,オクタン,R,E,False
s5r_024_070,S5R,024/070,ポケモン,水,ヘイガニ,C,E,False
s5r_025_070,S5R,025/070,ポケモン,水,シザリガー,C,E,False
s5r_026_070,S5R,026/070,ポケモン,水,エンペルトV,RR,E,False
s5r_027_070,S5R,027/070,ポケモン,水,プルリル,C,E,False
s5r_028_070,S5R,028/070,ポケモン,水,ブルンゲル,U,E,False
s5r_029_070,S5R,029/070,ポケモン,水,ハギギシリ,C,E,False
s5r_030_070,S5R,030/070,ポケモン,雷,コリンク,C,E,False
s5r_031_070,S5R,031/070,ポケモン,雷,ルクシオ,U,E,False
s5r_032_070,S5R,032/070,ポケモン,雷,レントラー,R,E,False
s5r_033_070,S5R,033/070,ポケモン,雷,パチリス,C,E,False
s5r_034_070,S5R,034/070,ポケモン,超,ヤジロン,C,E,False
