master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s5a_001_070,S5a,001/070,ポケモン,草,ビードル,C,E,
s5a_002_070,S5a,002/070,ポケモン,草,コクーン,U,E,
s5a_003_070,S5a,003/070,ポケモン,草,スピアー,R,E,
s5a_004_070,S5a,004/070,ポケモン,草,ヘラクロス,C,E,
s5a_005_070,S5a,005/070,ポケモン,草,チュリネ,C,E,
s5a_006_070,S5a,006/070,ポケモン,草,ドレディア,U,E,
s5a_007_070,S5a,007/070,ポケモン,炎,バシャーモV,RR,E,
s5a_008_070,S5a,008/070,ポケモン,炎,バシャーモVMAX,RRR,E,
s5a_009_070,S5a,009/070,ポケモン,炎,メラルバ,C,E,
s5a_010_070,S5a,010/070,ポケモン,炎,ウルガモス,C,E,
s5a_011_070,S5a,011/070,ポケモン,水,メノクラゲ,C,E,
s5a_012_070,S5a,012/070,ポケモン,水,ドククラゲ,U,E,
s5a_013_070,S5a,013/070,ポケモン,水,デリバード,C,E,
s5a_014_070,S5a,014/070,ポケモン,水,キバニア,C,E,
s5a_015_070,S5a,015/070,ポケモン,水,サメハダー,U,E,
s5a_016_070,S5a,016/070,ポケモン,水,メッソン,C,E,
s5a_017_070,S5a,017/070,ポケモン,水,ジメレオン,U,E,
s5a_018_070,S5a,018/070,ポケモン,水,インテレオン,R,E,
s5a_019_070,S5a,019/070,ポケモン,水,れんげきウーラオス,R,E,
s5a_020_070,S5a,020/070,ポケモン,雷,チョンチー,C,E,
s5a_021_070,S5a,021/070,ポケモン,雷,ランターン,C,E,
s5a_022_070,S5a,022/070,ポケモン,雷,ボルトロス,R,E,
s5a_023_070,S5a,023/070,ポケモン,雷,パッチラゴンV,RR,E,
s5a_024_070,S5a,024/070,ポケモン,雷,パッチラゴンVMAX,RRR,E,
s5a_025_070,S5a,025/070,ポケモン,超,ガラルフリーザーV,RR,E,
s5a_026_070,S5a,026/070,ポケモン,超,コロモリ,C,E,
s5a_027_070,S5a,027/070,ポケモン,超,ココロモリ,U,E,
s5a_028_070,S5a,028/070,ポケモン,超,ペロッパフ,C,E,
s5a_029_070,S5a,029/070,ポケモン,超,ペロリーム,U,E,
s5a_030_070,S5a,030/070,ポケモン,超,ミブリム,C,E,
s5a_031_070,S5a,031/070,ポケモン,超,テブリム,U,E,
s5a_032_070,S5a,032/070,ポケモン,超,ブリムオン,R,E,
s5a_033_070,S5a,033/070,ポケモン,闘,ディグダ,C,E,
